proj_unixname	real_url	datasource_id
axioms	http://axioms.sourceforge.net	57
axion	http://axion.sourceforge.net	57
axipi	http://axipi.com	57
axirc	http://axirc.sourceforge.net	57
axis	http://axis.sourceforge.net	57
axis-im	http://axis.sourceforge.net	57
axis-wsse	http://axis-wsse.sourceforge.net	57
axis2listupdate	http://axis2listupdate.sourceforge.net	57
axis4	http://ichos.sourceforge.net	57
axis4struts	http://axis4struts.sourceforge.net	57
axisandallies	http://axisandallies.sourceforge.net	57
axisasap	http://axisasap.sourceforge.net	57
axisgroupware	http://axisgroupware.org	57
axisstat	http://axisstat.sourceforge.net	57
axkit-docs	http://axkit-docs.sourceforge.net	57
axkit-mvc	http://axkit-mvc.sourceforge.net	57
axl	http://axl.sourceforge.net	57
axl-alpha-tank	http://axl-alpha-tank.sourceforge.net	57
axle	NULL	57
axlotl	http://axlotl.sourceforge.net	57
axm	http://axm.sourceforge.net	57
axmanager	http://axmanager.sourceforge.net	57
axolotls	http://axolotls.sourceforge.net	57
axon	http://axon.sourceforge.net	57
axosl	http://axosl.sourceforge.net	57
axp	http://axp.sourceforge.net	57
axpcom	http://axpcom.sourceforge.net	57
axpipe	http://axpipe.sourceforge.net	57
axplug	http://axplug.sourceforge.net	57
axscheck	http://axscheck.sourceforge.net	57
axsel	http://axsel.sourceforge.net	57
axsl	http://www.axsl.org	57
axswing	http://axswing.sourceforge.net	57
axtls	http://axtls.cerocclub.com.au	57
axtools	http://axtools.sourceforge.net	57
axualize	http://axualize.sourceforge.net	57
axui	http://axui.sourceforge.net	57
axupload	http://axupload.sourceforge.net	57
axv	http://axv.sourceforge.net	57
axwb	http://www.asymptopia.org/	57
axyl	http://axyl-demo.catalyst.net.nz/	57
ayam	http://www.ayam3d.org/	57
ayauhteotl	http://ayauhteotl.sourceforge.net	57
aybabtu	http://aybabtu.sourceforge.net	57
ayla	http://ayla.sourceforge.net	57
ayna	http://ayna.sourceforge.net	57
aynhtml	http://www.aine.be/aynhtml/	57
ayra	http://ayra.sourceforge.net	57
ayrconf	http://www.ayrsoft.com	57
ayttm	http://ayttm.sourceforge.net	57
ayumi	http://ayumi.sourceforge.net	57
ayunspace	http://ayunspace.sourceforge.net/index.htm	57
ayuta	http://ayuta.sourceforge.net	57
azakster	http://azakster.sourceforge.net	57
azalpha	http://azalpha.sourceforge.net	57
azautopilot	http://azautopilot.sourceforge.net	57
azc-allcounts	http://azc-allcounts.sourceforge.net	57
azcvsupdater	http://azcvsupdater.sourceforge.net	57
azd	http://azd.sourceforge.net	57
azdbcopy	http://azdbcopy.sourceforge.net	57
azflashstats	http://azflashstats.sourceforge.net	57
aziendaexpress	http://aziendaexpress.sourceforge.net	57
azjabot	http://azjabot.sourceforge.net	57
azkaban	http://azkaban.sourceforge.net	57
azogue	http://azogue.sourceforge.net	57
azoi	http://azoi.sourceforge.net	57
azote	http://azote.sourceforge.net	57
azrael	http://azrael.sourceforge.net	57
azshumod	http://www.le-shu.be	57
azsmrc	http://azsmrc.sourceforge.net	57
aztec	http://aztec.sourceforge.net/aztec.php	57
aztek	http://aztek.sourceforge.net	57
aztek204	http://aztek204.sourceforge.net	57
aztica	http://aztica.sourceforge.net	57
azubuike	http://azubuike.sourceforge.net	57
azucarcms	http://azucarcms.sourceforge.net	57
azuki	http://azuki.sourceforge.net	57
azul-cms	http://www.bluewavedigital.net/?page=2	57
azulremoto	http://azulremoto.sourceforge.net	57
azultesting	http://azultesting.sourceforge.net	57
azumaportal	http://azumaportal.sourceforge.net	57
azura-racer	http://azura-racer.sourceforge.net	57
azure	http://azure.sourceforge.net	57
azure-lang	http://azure-lang.sourceforge.net	57
azureus	http://azureus.sourceforge.net	57
azureus-php	http://www.strawp.net/azureus_php	57
azureusstats	http://azureusstats.sourceforge.net	57
azurvedalib	http://azurvedalib.sourceforge.net	57
azurvedalibsvn	http://azurvedalibsvn.sourceforge.net	57
azuxconf	http://azuxconf.sourceforge.net	57
azvoice	http://azvoice.sourceforge.net	57
azweb	http://azweb.sourceforge.net	57
azwebctrlpanel	http://azwebctrlpanel.sourceforge.net	57
azzurrairc	http://azzurrairc.sourceforge.net	57
b-4	http://b-4.sourceforge.net	57
b-chat	http://B-Chat.sourceforge.net	57
b-encoder	http://b-encoder.sourceforge.net	57
b-evolution	http://b-evolution.sourceforge.net	57
b-flat	http://b-flat.sourceforge.net	57
b-forms	http://b-forms.sourceforge.net	57
b-frame	http://b-frame.sourceforge.net	57
b-free	http://b-free.sourceforge.net	57
b-gat	http://b-gat.sourceforge.net	57
b-grabber	http://b-grabber.sourceforge.net	57
b-i-m	http://B-I-M.sourceforge.net	57
b-improved	http://b-improved.sourceforge.net	57
b-net	http://www.bongoland.net/projects/b-net	57
b-news	http://b-news.sourceforge.net	57
b-reality	http://b-reality.sourceforge.net	57
b-renet	http://b-renet.sourceforge.net	57
b-risk	http://b-risk.sourceforge.net	57
b-shade	http://b-shade.sourceforge.net	57
b-treeondisk	http://b-treeondisk.sourceforge.net	57
b-u	http://www.hightek.org/bu	57
b-unittesting	http://b-unittesting.sourceforge.net	57
b-world	http://b-world.sourceforge.net	57
b-zone	http://b-zone.sourceforge.net	57
b0-mambo	http://b0-mambo.sourceforge.net	57
b0f	http://b0f.sourceforge.net	57
b0ther	http://b0ther.sourceforge.net	57
b0xnet	http://www.b0xNet.org	57
b182	http://b182.sourceforge.net	57
b1gbb	http://b1gbb.sourceforge.net	57
b1gmail	http://b1gmail.sourceforge.net	57
b23cms	http://b23cms.sourceforge.net	57
b2b	http://b2b.sourceforge.net	57
b2b-order-form	http://b2b-order-form.sourceforge.net	57
b2b-os	http://b2b-os.sourceforge.net	57
b2b-osc-contrib	http://b2b-osc-contrib.sourceforge.net	57
b2b-platform	http://b2b-platform.sourceforge.net	57
b2b-project	http://b2b-project.sourceforge.net	57
b2bflow	http://b2bflow.sourceforge.net	57
b2bos	http://b2bos.sourceforge.net	57
b2bsuite	http://www.caneblu.com/content/category/4/18/30/	57
b2cv5	http://b2cv5.sourceforge.net	57
b2dlinux	http://b2dlinux.sourceforge.net	57
b2evo-captcha	http://b2evo-captcha.sourceforge.net	57
b2nasm	http://b2nasm.sourceforge.net	57
b2xe	http://b2xe.sourceforge.net	57
b3bib	http://b3bib.sourceforge.net	57
b3dviewer	http://b3dviewer.sourceforge.net	57
b3ta	http://b3ta.sourceforge.net	57
b42	http://b42.sourceforge.net	57
b4browser	http://b4browser.sourceforge.net	57
b4e	http://b4e.sourceforge.net	57
b4jobs	http://b4jobs.sourceforge.net	57
b4ri18n	http://b4ri18n.sourceforge.net	57
b4s-pl-parser	http://b4s-pl-parser.sourceforge.net	57
b4sdl	http://b4sdl.sourceforge.net	57
b4wbem	http://b4wbem.sourceforge.net	57
b5combatsim	http://b5combatsim.sourceforge.net	57
b5fsf	http://b5fsf.sourceforge.net	57
b5lbh	http://b5lbh.sourceforge.net	57
b5muxdev	http://b5muxdev.sourceforge.net	57
b612	http://b612.sourceforge.net	57
b7geps	http://b7geps.sourceforge.net	57
b82cms	http://b82cms.sourceforge.net	57
b9ddns	http://b9ddns.sourceforge.net	57
ba-fo-ma	http://ba-fo-ma.sourceforge.net	57
ba-ref	http://ba-ref.sourceforge.net	57
baad	http://baad.sourceforge.net	57
baadengine	http://www.baadengine.org	57
baakoodo	http://baakoodo.sourceforge.net	57
baalucf	http://baalucf.sourceforge.net	57
baar	http://baar.sourceforge.net	57
bab	http://bab.sourceforge.net	57
baba	http://baba.sourceforge.net	57
babalbum	http://www.album.babioch.de/	57
babasdeldiablo	http://babasdeldiablo.sourceforge.net	57
babb	http://babb.sourceforge.net	57
babbaexplorer	http://babbaexplorer.sourceforge.net	57
babber	http://babber.sourceforge.net	57
babble	http://babble.sourceforge.net	57
babbleback	http://babbleback.sourceforge.net	57
babblebooey	http://babblebooey.sourceforge.net	57
babblebooster	http://babblebooster.sourceforge.net	57
babel	http://babel.sourceforge.net	57
babel-im	http://babel-im.sourceforge.net	57
babel-ircd	http://babel-ircd.sourceforge.net	57
babel-lib	http://babel-lib.sourceforge.net	57
babel-library	http://babel-library.sourceforge.net	57
babel-net	http://babel-net.sourceforge.net	57
babelblaster	http://www.rawlinsecconsulting.com/babelblaster/	57
babelchat	http://www.babelchat.com	57
babelcode	http://babelcode.sourceforge.net	57
babeldoc	http://www.babeldoc.com	57
babele	http://babele.sourceforge.net	57
babelfiche	http://babelfiche.sourceforge.net	57
babelql	http://babelql.sourceforge.net	57
babelstuff	http://www.stuffworkers.org	57
babilonia-net	http://babilonia-net.sourceforge.net	57
babiloo	http://babiloo.sourceforge.net	57
babinstaller	http://installer.babioch.de	57
babit	http://babit.sourceforge.net	57
baboom	http://baboom.sourceforge.net	57
babrain	http://babrain.sourceforge.net	57
babu	http://babu.sourceforge.net	57
baby-album	http://baby-album.sourceforge.net	57
baby-lakos	http://baby-lakos.sourceforge.net	57
babyadock	http://babyadock.sourceforge.net	57
babyaieye	http://babyaieye.sourceforge.net	57
babyaphoto	http://babyaphoto.sourceforge.net	57
babydevelop	http://babydevelop.sourceforge.net	57
babyftpd	http://babyftpd.sourceforge.net	57
babygimp	http://babygimp.sourceforge.net	57
babyguard	http://babyguard.sourceforge.net	57
babylon	http://babylon.sourceforge.net	57
babylonlib	http://babylonlib.sourceforge.net	57
babymailc	http://babymailc.sourceforge.net	57
babynux	http://babynux.sourceforge.net	57
babyos-china	http://babyos-china.sourceforge.net	57
babysee	NULL	57
babysitter	http://babysitter.sourceforge.net	57
babytalk	http://babytalk.sourceforge.net	57
babyugly	http://babyugly.sourceforge.net	57
bac	http://bac.sourceforge.net	57
bacaberita	http://bacaberita.sourceforge.net	57
bacco	http://bacco.sourceforge.net	57
bacdafucup	http://www.debaser003.addr.com/main/msi/bacdafucup/	57
bace	http://bace.sourceforge.net	57
bacfugjobs	NULL	57
bach	http://bach.sourceforge.net	57
bachar	http://bachar.sourceforge.net	57
back-end	http://www.back-end.org	57
backalaika	http://oui.com.br/n/content.php?article.15	57
backarrow	http://www.backarrow.org	57
backbone	http://backbone.sourceforge.net	57
backbubble	http://backbubble.sourceforge.net	57
backdoor-mod	http://backdoor-mod.sourceforge.net	57
backdraft	http://backdraft.be/collectif/	57
backendnews	http://backendnews.sourceforge.net	57
backerupper	http://backerupper.sourceforge.net	57
backflap	http://backflap.sourceforge.net	57
backgammon	http://bacKgammon.sourceforge.net	57
backgammonbase	http://backgammonbase.sourceforge.net	57
backgen	http://backgen.sourceforge.net	57
background	http://background.sourceforge.net	57
backlight	http://backlight.sourceforge.net	57
backlog	http://backlog.sourceforge.net	57
backman	http://backman.sourceforge.net	57
backmon	http://backmon.sourceforge.net	57
backo	http://backo.sourceforge.net	57
backoffice-irc	http://backoffice-irc.sourceforge.net	57
backpedal	http://backpedal.sourceforge.net	57
backpi	http://backpi.sourceforge.net	57
backporch	http://backporch.sourceforge.net	57
backport-jsr166	http://backport-jsr166.sourceforge.net	57
backports-cd	http://backports-cd.sourceforge.net	57
backproxy	http://backproxy.sourceforge.net	57
backroundcycler	http://backroundcycler.sourceforge.net	57
backrpmconfs	http://backrpmconfs.sourceforge.net	57
backsite	NULL	57
backsource	http://backsource.sourceforge.net	57
backspace	http://backspace.sourceforge.net	57
backstab	http://backstab.sourceforge.net	57
backstep	http://backstep.sourceforge.net	57
backster	http://backster.sourceforge.net	57
backtalk	http://backtalk.sourceforge.net	57
backulinu	http://www.wols.org/www/backup.html	57
backup	http://backup.sourceforge.net	57
backup-net	http://backup-net.sourceforge.net	57
backup-script	http://backup-script.sourceforge.net	57
backup2l	http://backup2l.sourceforge.net	57
backup2svn	http://backup2svn.sourceforge.net	57
backupcentral	http://backupcentral.sourceforge.net	57
backuper	http://www.borgsoft.de	57
backupfs	http://backupfs.sourceforge.net	57
backupfunctions	http://backupfunctions.sourceforge.net	57
backupgrid	http://backupgrid.sourceforge.net	57
backuphp	http://backuphp.sourceforge.net	57
backupmon	http://backupmon.sourceforge.net	57
backupmysql	http://backupmysql.sourceforge.net	57
backuppc	http://backuppc.sourceforge.net	57
backuppod	http://backuppod.sourceforge.net	57
backupproggie	http://backupproggie.sourceforge.net	57
backupsblow	http://lostlogicx.com/backupsblow	57
backupsps	http://backupsps.sourceforge.net	57
backuptodvd	http://backuptodvd.sourceforge.net	57
backupxp	http://backupxp.sourceforge.net	57
backvnc	http://backvnc.sourceforge.net	57
backzilla	http://backzilla.sourceforge.net	57
backzip	http://backzip.sourceforge.net	57
bacman	http://bacman.sourceforge.net	57
bacms	http://bacms.sourceforge.net	57
bacnet	http://bacnet.sourceforge.net	57
bacnet-sim	http://bacnet-sim.sourceforge.net	57
bacnet4linux	http://bacnet4linux.sourceforge.net	57
bacon	http://bacon.sourceforge.net	57
bacon-games	http://bacon-games.sourceforge.net	57
bacookbook	http://bacookbook.sourceforge.net	57
bacoutexpress	http://bacoutexpress.sourceforge.net	57
bacpypes	http://bacpypes.sourceforge.net	57
bacsharp	http://bacsharp.sourceforge.net	57
bacteria	http://bacteria.sourceforge.net	57
bacteryalife	http://bacteryalife.sourceforge.net	57
bactra-blender	http://bactra-blender.sourceforge.net	57
bacula	http://www.bacula.org	57
bacula-ifi	http://bacula-ifi.sourceforge.net	57
baculator	http://baculator.bacwater.com	57
bad-mmorpg	http://bad-games.h12.ru	57
badbb	http://badbb.sourceforge.net	57
badbean	http://badbean.sourceforge.net	57
badboy	http://badboy.sourceforge.net	57
badcamelgaming	http://badcamelgaming.sourceforge.net	57
badchannel	http://badchannel.sourceforge.net	57
badcms	http://badcms.sourceforge.net	57
badcrc	http://badcrc.sourceforge.net	57
baddog	http://baddog.sourceforge.net	57
badgerdaemon	http://badgerdaemon.sourceforge.net	57
badmem	http://badmem.sourceforge.net	57
badmin	http://badmin.sourceforge.net	57
badram	http://badram.sourceforge.net	57
badterm	http://badterm.sourceforge.net	57
baduk	http://baduk.sourceforge.net	57
badukpan	http://badukpan.sourceforge.net	57
badweather	http://badweather.sourceforge.net	57
badwm	http://badwm.sourceforge.net	57
badxms	http://badxms.sourceforge.net	57
baed	http://baed.sourceforge.net	57
bafix	http://bafix.sourceforge.net	57
bagda	http://bagda.sourceforge.net	57
bagegees	http://bagegees.sourceforge.net	57
bagel	http://bagel.sourceforge.net	57
bagelclient	http://bagelclient.sourceforge.net	57
bagg	http://bagg.sourceforge.net	57
baggage	http://baggage.sourceforge.net	57
baggielayout	http://baggielayout.sourceforge.net	57
baghira	http://baghira.sourceforge.net	57
baghira-extras	http://baghira-extras.sourceforge.net	57
bagle	http://bagle.sourceforge.net	57
bagley	http://bagley.sourceforge.net	57
bagofwords	http://bagofwords.sourceforge.net	57
bagualisp	http://bagualisp.sourceforge.net	57
bagz	http://bagz.scrbud.net	57
bah	http://bah.sourceforge.net	57
bahaiadmin	http://bahaiadmin.sourceforge.net	57
bahamontes	http://bahamontes.sourceforge.net	57
bahamut-inet6	http://bahamut-inet6.sourceforge.net	57
bahamut-sango	http://bahamut-sango.sourceforge.net	57
bahasacms	http://bahasacms.sourceforge.net	57
bahur	http://bahur.sourceforge.net	57
bai	http://bai.sf.net	57
baia	http://baia.sourceforge.net	57
baire	http://www.baire.ch.vu	57
baitnswitch	http://www.violating.us/projects/baitnswitch	57
baixa	http://baixa.sourceforge.net	57
baixatudo	http://baixatudo.sourceforge.net	57
baj	http://baj.sourceforge.net	57
bajjer	http://bajjer.sourceforge.net	57
bak2disc	http://bak2disc.sourceforge.net	57
baka	http://baka.sourceforge.net	57
baka-bean	http://baka-bean.sourceforge.net	57
bakaliko	http://bakaliko.sourceforge.net	57
bakari	http://bakari.sourceforge.net	57
bake	http://bake.sourceforge.net	57
bakederp	http://bakederp.sourceforge.net	57
bakefile	http://www.bakefile.org	57
bakery	http://bakery.sourceforge.net	57
baki	http://baki.sourceforge.net	57
bakme	http://bakme.sourceforge.net	57
bakrotate	http://bakrotate.sourceforge.net	57
baku	http://www.rit.edu/~jlh0956	57
bal	http://bal.sourceforge.net	57
balaftuna	http://www.idiotsincracy.com/balaftuna.html	57
balaka	http://balaka.sourceforge.net	57
balanca	http://balanca.sourceforge.net	57
balance	http://www.inlab.de/balance.html	57
balance-games	http://balance-games.sourceforge.net	57
balancegame	http://balancegame.sourceforge.net	57
balanceofpower	http://balanceofpower.sourceforge.net	57
balancer	http://balancer.sourceforge.net	57
balancerbench	http://balancerbench.sourceforge.net	57
balbes	http://balbes.sourceforge.net	57
balcanian	http://balcanian.sourceforge.net	57
balcannet	http://www.balcan.net	57
balcony	http://balcony.sourceforge.net	57
balder	http://balder.sourceforge.net	57
baldrick	http://baldrick.sourceforge.net	57
bali	http://bali.sourceforge.net	57
bali-blocks	http://www.dpml.net	57
bali-mailer	http://www.dpml.net	57
balie	http://balie.sourceforge.net	57
balihbs-scripts	http://balihbs-scripts.sourceforge.net	57
balimbing	http://balimbing.sourceforge.net	57
balise	http://balise.sourceforge.net	57
balkanix	http://balkanix.sourceforge.net	57
ball-forum	http://ball-forum.sourceforge.net	57
ball-html-templ	http://ball-html-templ.sourceforge.net	57
ball-messenger	http://ball-messenger.sourceforge.net	57
balladin	http://balladin.sourceforge.net	57
ballamigos	http://ballamigos.sourceforge.net	57
ballblazer	http://ballblazer.sourceforge.net	57
ballbouncings	http://ballbouncings.sourceforge.net	57
ballena	http://ballena.sourceforge.net	57
ballerspiel	http://ballerspiel.sourceforge.net	57
